Welding II	Compton College	Industrial Studies	Certificate	Certificate	Compton College	Offline	44	1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Compton+College+Resized+Logo.jpg	46	2024	http://www.compton.edu/Academics/CTE/welding/certificates.aspx	This program is designed for individuals pursuing careers or upskilling opportunities in the industrial sector. Compton College offers daytime and evening Welding II courses to accommodate flexible learning schedules. Welding II at Compton College provides students with fundamentals in basic Shielded Metal Arc Welding (SMAW), Gas Tungsten and Gas Metal Arc Welding (GTAW and GMAW) and blueprint interpretation. Upon completion, students will be prepared for entry-level positions and career advancement opportunities in the industrial sector. 	Summer (6/22); Fall (8/24); Winter Intersession (1/6); Spring (2/18)		Welding, Technicians, Machinists	
CNC Machine Operator	Compton College	Industrial Studies	Certificate	Certificate	Compton College	Offline	16	6 months	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Compton+College+Resized+Logo.jpg	46	736	http://www.compton.edu/Academics/CTE/mtt/certificates.aspx	This certificate program is designed for individuals pursuing a career or upskilling opportunities in the industrial sector. The CNC Machine Operator program at Compton College provides students with fundamentals in machine tool technology and the advanced manufacturing process. Upon completion, students will be prepared for entry-level positions or career advancement opportunities in industrial design and product development sectors.	Summer (6/22); Fall (8/24); Winter Intersession (1/6); Spring (2/18)		CAD/CAM; Machinists	
Machinist	Compton College	Industrial Studies	Certificate	Certificate	Compton College	Offline	28	6 months	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Compton+College+Resized+Logo.jpg	46	1288	http://www.compton.edu/Academics/CTE/mtt/certificates.aspx	This certificate program is designed for individuals pursuing a career or upskilling opportunities in the industrial sector. The Machinist certificate at Compton College provides students with fundamental knowledge in CAD/CAM, the advanced manufacturing process, and manufacturing blueprint interpretation. Upon completion, students will be prepared for entry-level positions or career advancement opportunities in industrial design and product development sectors.	Summer (6/22); Fall (8/24); Winter Intersession (1/6); Spring (2/18)		Machining and Tooling, Machinists	
CNC Programmer	Compton College	Industrial Studies	Certificate	Certificate	Compton College	Offline	33	1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Compton+College+Resized+Logo.jpg	46	1518	http://www.compton.edu/Academics/CTE/mtt/certificates.aspx	This certificate program is designed for individuals pursuing careers or upskilling opportunities in the industrial sector. CNC Programming at Compton College provides students with fundamental knowledge in CAD/CAM and manufacturing blueprint reading. Upon completion, students will be prepared for entry-level roles or career advancement opportunities in industrial design and product development sectors.	Summer (6/22); Fall (8/24); Winter Intersession (1/6); Spring (2/18)		CAD/CAM; Machinists	
Engineering Graphics and Design Technology	Los Angeles Pierce College	Industrial Technology	Certificate	Certificate	Los Angeles Pierce College	Offline	21	6 months	https://cluster-data-sources.s3-us-west-1.amazonaws.com/0.jpg	46	966	http://www.piercecollege.edu/departments/industrial_technology/engtech.asp	This certificate program is designed for individuals pursuing careers or upskilling opportunities in the industrial sector. Engineering Graphics and Design Technology at Los Angeles Pierce College provides students with fundamental CAD skills (AutoCAD and SolidWorks) and basic knowledge in metal machining. Upon completion, students will be prepared for entry-level positions or career advancement opportunities in industrial design and product development sectors.	Fall (8/26); Winter (1/6); Spring (2/10)		General Engineering, CAD/CAM, Engineers, Machinists	
Gas and Electric Welding	Los Angeles Pierce College	Industrial Technology	Certificate	Certificate	Los Angeles Pierce College	Offline	24	6 months	https://cluster-data-sources.s3-us-west-1.amazonaws.com/0.jpg	46	1104	http://www.piercecollege.edu/departments/industrial_technology/machineshopcnc.asp	This certificate program is designed for individuals pursuing careers or upskilling opportunities in the manufacturing sector. Gas and Electric Welding at Los Angeles Pierce College provides students with fundamental knowledge in Shielded Metal Arc Welding (SMAW), welding safety, and basic CAM programming and CNC technology. Upon completion, students will be prepared for entry-level positions or career advancement opportunities in industrial design and product development sectors.	Fall (8/26); Winter (1/6); Spring (2/10)		Welding, Machinists	
CNC Programming	Los Angeles Pierce College	Industrial Technology	Certificate	Certificate	Los Angeles Pierce College	Offline	38	1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/0.jpg	46	1748	http://www.piercecollege.edu/departments/industrial_technology/machineshopcnc.asp	This certificate program is designed for individuals pursuing careers or upskilling opportunities in the industrial sector. CNC Programming at Los Angeles Pierce College provies students with fundamental knowledge in CNC technology and machine operation, metal machining, manufacturing blueprint interpretation, and basic mathematics. Upon completion, students will be prepared for entry-level positions or career advancement opportunities in industrial design and product development sectors.	Fall (8/26); Winter (1/6); Spring (2/10)		CAD/CAM, Machinists	
Advanced Manufacturing: Welding and Fabrication	Los Angeles Trade Technical College		Certificate	Certificate	Los Angeles Trade Technical College	Offline	30	1-1.5 years	https://cluster-data-sources.s3-us-west-1.amazonaws.com/LATTC+Logo.png	46	1380	http://www.lattc.edu/academics/pathways/atm/certificates-degrees/advanced-manufacturing-welding-and-fabrication	This certificate is designed for individuals pursuing careers or Advanced Manufacturing: Welding and Fabrication at Los Angeles Trade and Technical College provides students with fundamentals in Gas Metal Arc Welding (GMAW), Gas Tungsten Arc Welding (GTAW) and/or Flux-Cored Arc Welding (FCAW). Upon completion, students will be prepared for entry-level positions and career advancement opportunities in the manufacturing industry. 	Spring (2/10); Winter (1/6); Fall (8/26)		Welding, Machinists	
Hybrid and Electric Plug-In Vehicle Technology	Los Angeles Trade Technical College		Certificate	Certificate	Los Angeles Trade Technical College	Offline	12	6 months	https://cluster-data-sources.s3-us-west-1.amazonaws.com/LATTC+Logo.png	46	552	http://www.lattc.edu/academics/pathways/atm/certificates-degrees/hybrid-electric-plug-in-vehicle-technology	This specialty certificate program is designed for professionals in the automotive industry interested in upskilling. The Hybrid and Electric Plug-In Vehicle Technology program at Los Angeles Trade–Technical College provides students with specialized training in hybrid vehicle maintenance and repair. The curriculum covers alternative fuel vehicles used across the transportation sector. Upon completion, students will be prepared for career opportunities in the automotive industry. 	Spring (2/10); Winter (1/6); Fall (8/26)		Automotive, Technicians	
Machine Shop: CNC	Los Angeles Trade Technical College		Certificate	Certificate	Los Angeles Trade–Technical College	Offline	48	1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/LATTC+Logo.png	46	2208	http://www.lattc.edu/academics/pathways/atm/certificates-degrees/machine-shop-cnc	This certificate program is designed for individuals pursuing careers and upskilling opportunities in the industrial sector. Los Angeles Trade-Technical College provides students with fundamentals in CAM, CNC machines, manufacturing blueprint interpretation, and advanced mathematics. Upon completion, students will be prepared for entry-level positions and career advancement opportunities in industrial technology and product design sectors. 	Spring (2/10); Winter (1/6); Fall (8/26)		CAD/CAM, Machinists	
Welding, Gas, and Electric	Los Angeles Trade Technical College		Certificate	Certificate	Los Angeles Trade-Technical College	Offline	48	1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/LATTC+Logo.png	46	2208	http://www.lattc.edu/academics/pathways/cmu/certificates-degrees/welding-gas-and-electric	This certificate program is designed for individuals pursuing careers or upskilling opportunities in the industrial sector. The Welding, Gas, and Electric program at Los Angeles Trade-Technical College provides students with fundamentals in applied mathematics, electric and gas welding, Flux-Cored Arc Welding (FCAW), and manufacturing blueprint interpretation. Upon completion, students will be prepared for entry-level positions or career advancement opportunities in industrial technology and project design sectors. 	Spring (2/10); Winter (1/6); Fall (8/26)		Welding, Machinists	
Electronics Technology	Los Angeles Valley College	Technology Department	Certificate	Certificate	Los Angeles Valley College	Offline	19	6 months	https://cluster-data-sources.s3-us-west-1.amazonaws.com/LA+Valley+College+Logo.jpg	46	874	https://lavc.edu/Technology-Department/degrees-certificates/Electronics-Technology-Certificate.aspx	This certificate program is designed for individuals pursuing careers in the engineering sector. Electronics Technology at Los Angeles Valley College provides students with fundamentals in electronics engineering and electronic circuits. Upon completion, students will be prepared to continue their education or for entry-level positions as electronics technicians. 	Fall (8/26); Winter (1/6); Spring (2/10)		Electrical Engineering, Technicians	
Engineering Technology: Industrial/Manufacturingd	Los Angeles Valley College	Technology Department	Certificate	Certificate	Los Angeles Valley College	Offline	25	6 months-1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/LA+Valley+College+Logo.jpg	46	1150	https://lavc.edu/Technology-Department/degrees-certificates/Engineering-Technology-Industrial-Manufacturing-C.aspx	This certificate program is designed for individuals pursuing careers in the manufacturing sector. The Industrial/Manufacturing Engineering Technology program at Los Angeles Valley College provides students with fundamental knowledge in machine shop, manufacturing blueprint interpretation, basic engineering graphics, CNC programming, and CAM skills. Upon completion, students will be prepared for entry-level positions in the industrial sector. 	Fall (8/26); Winter (1/6); Spring (2/10)		CAD/CAM, Tooling and Machining, Machinists, Technicians	
Engineering Technology: Metal Machining	Los Angeles Valley College	Technology Department	Certificate	Certificate	Los Angeles Valley College	Offline	26	6 months-1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/LA+Valley+College+Logo.jpg	46	1196	https://lavc.edu/Technology-Department/degrees-certificates/Manufacturing-Technology-Metal-Machining-Certific.aspx	This certificate program is designed for individuals pursuing careers in the industrial sector. Metal Machining at Los Angeles Valley College provides students with fundamental knowledge in CNC mill and lathe programming, an introduction to CAM, and machine shop skills. Upon completion, students will be prepared for entry-level positions in industrial and manufacturing sectors. 	Fall (8/26); Winter (1/6); Spring (2/10)		Machining and Tooling, Machinists	
Manufacturing Technology: CNC	Los Angeles Valley College	Technology Department	Certificate	Certificate	Los Angeles Valley College	Offline	32	6 months-1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/LA+Valley+College+Logo.jpg	46	1472	https://lavc.edu/Technology-Department/degrees-certificates/Manufacturing-Technology-Numerical-Control-Certif.aspx	This certificate program is designed for individuals pursuing careers in the industrial sector. The CNC machining and programming program at Los Angeles Valley College provides students with fundamental knowledge in CNC lathe and mill programming, basic machine shop theory, and manufacturing blueprint interpretation. Upon completion, students will be prepared for entry level careers in the manufacturing sector. 	Fall (8/26); Winter (1/6); Spring (2/10)		Machining and Tooling, Machinists	
Mechanical Drafting/Design	Los Angeles Valley College	Technology Department	Certificate	Certificate	Los Angeles Valley College	Offline	20	6 months-1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/LA+Valley+College+Logo.jpg	46	920	https://lavc.edu/Technology-Department/degrees-certificates/Mechanical-Drafting-Design-Certificate.aspx	This certificate program is designed for individuals pursuing careers in the industrial sector. Mechanical Drafting/Design at Los Angeles Valley College provides students with fundamental knowledge in engineering graphics, manufacturing blueprint interpretation, and machine shop. Upon completion, students will be prepared for entry-level positions in industrial technology and product design sectors.	Fall (8/26); Winter (1/6); Spring (2/10)		Machining and Tooling, Machinists	
Mechanical Engineering Technology	Los Angeles Valley College	Technology Department	Certificate	Certificate	Los Angeles Valley College	Offline	26	6 months-1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/LA+Valley+College+Logo.jpg	46	1196	https://lavc.edu/Technology-Department/degrees-certificates/Mechanical-Engineering-Technology-Certificate.aspx	This certificate program is designed for individuals pursuing careers in the engineering field. Mechanical Engineering Technology at Los Angeles Valley College provides students with fundamental knowledge in engineering graphics, geometry, trigonometry, and manufacturing blueprint interpretation. Upon completion, students will be prepared to continue their education. 	Fall (8/26); Winter (1/6); Spring (2/10)		General Engineering, Engineers	
Electrical Technology	Pasadena City College		Certificate	Certificate	Pasadena City College	Offline	18	6 months	https://cluster-data-sources.s3-us-west-1.amazonaws.com/PCC+Standard+Logo.jpg	46	828	https://www.pasadena.edu/academics/degrees-and-certificates/certificates-of-achievement/electrical-technology.php	This certificate program is designed for individuals pursuing careers in engineering fields. Electrical Technology at Pasadena City College provides students with fundamental knowledge in electrical codes, distribution systems, solid state devices, and electric application. Students also have the opportunity to build on this foundation through elective courses. Upon completion, students will be prepared to continue working towards and associate's degree or begin entry-level electrical technician positions. 	Fall (8/26); Winter Intersession (1/6); Spring (2/18; Summer (6/17)		Electrical Engineering, Engineers, Technicians	
Manufacturing Engineering Technician	Pasadena City College		Certificate	Certificate	Pasadena City College	Offline	12	6 months	https://cluster-data-sources.s3-us-west-1.amazonaws.com/PCC+Standard+Logo.jpg	46	552	https://www.pasadena.edu/academics/degrees-and-certificates/certificates-of-achievement/manufacturing-engineering-technician.php	This specialty certificate program is designed for individuals pursuing careers in the industrial sector. The Manufacturing Engineering Technician program at Pasadena City College provides students with fundamental CNC programming and operating skills to prepare them for entry-level positions as technicians in the manufacturing sector.	Fall (8/26); Winter Intersession (1/6); Spring (2/18; Summer (6/17)		General Engineering, Engineers, Machinists, Technicians	
Mechanical Engineering Technician	Pasadena City College		Certificate	Certificate	Pasadena City College	Offline	14	6 months	https://cluster-data-sources.s3-us-west-1.amazonaws.com/PCC+Standard+Logo.jpg	46	644	https://www.pasadena.edu/academics/degrees-and-certificates/certificates-of-achievement/mechanical-engineering-technician.php	This specialty certificate program is designed for individuals pursuing careers in the engineering field. The Mechanical Engineering Technician program at Pasadena City College provides students with fundamental knowledge in mechanical design, systems design and fabrication, and robotics. Upon completion, students will be prepared for entry-level positions in the manufacturing industry. 	Fall (8/26); Winter Intersession (1/6); Spring (2/18; Summer (6/17)		Mechanical Engineering, Engineers, Technicians	
Welding - Construction Welding	Pasadena City College		Certificate	Certificate	Pasadena City College	Offline	26	6 months-1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/PCC+Standard+Logo.jpg	46	1196	https://www.pasadena.edu/academics/degrees-and-certificates/certificates-of-achievement/construction-welding.php	This specialty certificate program is designed for individuals pursuing a career that requires welding and metal fabrication capabilities. Construction Welding at Pasadena City College provides students with fundamental knowledge in Shielded Metal Arc Welding (SMAW), Flux-Cored Arc Welding (FCAW), and oxy-acetylene welding. Upon completion, students will be prepared for entry-level or apprenticeship opportunities in welding/metal industries. 	Fall (8/26); Winter Intersession (1/6); Spring (2/18; Summer (6/17)		Welding, Technicians	
Gas Tungsten and Gas Metal Welding	Pasadena City College		Certificate	Certificate	Pasadena City College	Offline	29	6 months-1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/PCC+Standard+Logo.jpg	46	1334	https://www.pasadena.edu/academics/degrees-and-certificates/certificates-of-achievement/gas-tungsten-and-gas-metal-welding.php	This certificate program is designed for individuals pursuing a career that requires welding and metal fabrication capabilities. Gas Tungsten and Gas Metal Welding at Pasadena City College provides students with fundamental metal fabrication skills applicable to a wide-range of manufacturing clusters. Upon completion, students will be prepared for entry-level or apprenticeship opportunities in welding/metal industries. 	Fall (8/26); Winter Intersession (1/6); Spring (2/18; Summer (6/17)		Welding, Technicians 	
Alternative Energy Technology	Rio Hondo College		Certificate	Certificate	Rio Hondo College	Offline	16	6 months	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Rio+Hondo+College+Logo.jpg	46	736	https://www.riohondo.edu/academics/alternative-energy-technology-certificate/	This specialty certificate program is designed for individuals pursuing engineering careers. The Alternative Energy Technology program at Rio Hondo College provides students with the skills necessary to become a Board Certified North American Energy Practitioner and Solar Photovoltaic Industry. Upon completion,  students will be prepared to continue their education or for entry-level positions in the alternative energy industry. 	Winter Intersession (1/2); Spring (1/25); Summer (6/3); Summer (6/17); Fall (8/17)		Sustainability, Technicians	
Alternative Fuels/Advanced Transportation Technology	Rio Hondo College		Certificate	Certificate	Rio Hondo College	Offline	20	6 months-1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Rio+Hondo+College+Logo.jpg	46	920	https://www.riohondo.edu/academics/alternative-fuels-advanced-transportation-technology-certificate/	This specialty certificate is designed for individuals pursuing careers and upskilling opportunities in the automotive and transportation industries. The Alternative Fuels/Advanced Transportation Technology program at Rio Hondo College provides students with fundamental knowledge in all fuel areas with an emphasis on alternative fuels to prpeare students for entry-level positions as specialists.	Winter Intersession (1/2); Spring (1/25); Summer (6/3); Summer (6/17); Fall (8/17)		Sustainability, Automotive, Technicians	
Automotive Technology	Cypress College	The School of Career Technical Education	Certificate	Certificate	Cypress College	Offline	60	3 years	 Amazon S3/cluster-data-sources/Cypress College Logo.jpg Cypress College Logo.jpg Latest version  Overview Properties Permissions Select from Open Download Download as Make public Copy path  Owner ops Last modified Nov 27, 2019 10:34:25 AM GMT-0800 Etag 8990ee392744996494bb4145a21a4cf4 Storage class Standard Server-side encryption None Size 14.9 KB Key Cypress College Logo.jpg Object URL https://cluster-data-sources.s3-us-west-1.amazonaws.com/Cypress+College+Logo.jpg	46	2760	https://programmap.cypresscollege.edu/academics/interest-clusters/440d7c8e-d4b6-4ed8-ba45-c062e4722f66/programs/09f578c4-75e0-75e4-a172-c9470fad3431	This certificate program is designed for students pursuing careers in the automotive industry. Automotive Technology at Cypress College combines emphasizes practical skills, providing students with opportunities to practice maintenance and repair skills. Upon completion, students will be prepared for entry-level positions as automotive technicians. 	Fall (8/26); Winter Session (1/2); Spring (1/27)		Automotive, Technicians	
Aviation I Private Pilot	Cypress College	The School of Career Technical Education	Certificate	Certificate	Cypress College	Offline	17	1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Cypress+College+Logo.jpg	46	782	https://programmap.cypresscollege.edu/academics/interest-clusters/440d7c8e-d4b6-4ed8-ba45-c062e4722f66/programs/5fa83779-2bd6-0b4c-3b48-cab1c214b7a0	This certificate program is designed for students pursuing careers as pilots in the aviation industry. The Aviation I Private Pilot program at Cypress College provides students with some flying experience the fundamental knowledge required to begin working towards a Private Pilot License (PPL). Students will gain a basic understanding of airline operations, meteorology, line service, and fueling. Upon completion, students will be prepared for entry-level positions in the aviation industry or to continue working towards their PPLs. 	Fall (8/26); Winter Session (1/2); Spring (1/27)		Aviation, Pilots, Technicians	
Aviation II Instrument Pilot	Cypress College	The School of Career Technical Education	Certificate	Certificate	Cypress College	Offline	24	1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Cypress+College+Logo.jpg	46	1104	https://programmap.cypresscollege.edu/academics/interest-clusters/440d7c8e-d4b6-4ed8-ba45-c062e4722f66/programs/9e251091-eca5-0d25-be29-a14293286e24	This certificate is designed for students pursuing careers in the aviation industry. The Aviation II Instrument Pilot program at Cypress College provides students with fundamental knowledge in aircraft operation topics including dispatching, meteorology, and navigation. Upon completion, students will be prepared for entry level technician positions in the aviation industry. 	Fall (8/26); Winter Session (1/2); Spring (1/27)		Aviation, Pilots, Technicians	
Aviation III Commercial Pilot	Cypress College	The School of Career Technical Education	Certificate	Certificate	Cypress College	Offline	31	1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Cypress+College+Logo.jpg	46	1426	https://programmap.cypresscollege.edu/academics/interest-clusters/440d7c8e-d4b6-4ed8-ba45-c062e4722f66/programs/96a88df2-57a8-bc50-a329-38eeaf0f45e9	This certificate program is designed for individuals pursuing careers in the aviation industry. The Aviation III Commercial Pilot Program provides students with some flying experience the fundamental skills and training necessary for a Commercial Pilot License (CPL). Students will gain a basic understanding of instrument rating, airline operations, meteorology, and crew resource management. Upon completion, students will be prepared for entry level positions in the aviation industry or to continue working towards their CPLs. 	Fall (8/26); Winter Session (1/2); Spring (1/27)		Aviation, Pilots	
Aviation IV Advanced Pilot	Cypress College	The School of Career Technical Education	Certificate	Certificate	Cypress College	Offline	38	2 years	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Cypress+College+Logo.jpg	46	1748	https://programmap.cypresscollege.edu/academics/interest-clusters/440d7c8e-d4b6-4ed8-ba45-c062e4722f66/programs/88e3c4f1-02bd-00bd-76cc-cbed322e0007	This certificate program is designed for individuals with flying experience pursuing careers in the aviation industry. The Aviation IV Advanced Pilot program at Cypress College provides students with advanced training in topics including air navigation, instrument rating, crew resource management, and airline operations. Upon completion, students will be prepared to continue working towards a Commercial Pilot License or Private Pilot License. 	Fall (8/26); Winter Session (1/2); Spring (1/27)		Aviation, Pilots	
Aviation Management	Cypress College	The School of Career Technical Education	Certificate	Certificate	Cypress College	Offline	35	2 years	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Cypress+College+Logo.jpg	46	1610	https://programmap.cypresscollege.edu/academics/interest-clusters/440d7c8e-d4b6-4ed8-ba45-c062e4722f66/programs/88e3c4f1-02bd-00bd-76cc-cbed322e0007	This certificate program is designed for students pursuing careers or upskilling opportunities in the aviation industry. Aviation Management at Cypress College provides students with an advanced understanding of aviation regulations, homeland security, disaster preparedness and response, and crew resource management. Upon completion, students will be prepared for entry level positions and career advancement opportunities in the aviation management industry. 	Fall (8/26); Winter Session (1/2); Spring (1/27)		Aviation, Management	
Mechantronics and Industrial Automation	Cypress College	The School of Career Technical Education	Certificate	Certificate	Cypress College	Offline			https://cluster-data-sources.s3-us-west-1.amazonaws.com/Cypress+College+Logo.jpg	46		https://programmap.cypresscollege.edu/academics/interest-clusters/440d7c8e-d4b6-4ed8-ba45-c062e4722f66/programs/7bfe201f-ae83-4eb0-bc6a-671371937102	This certificate program is designed for individuals pursuing careers or upskilling opportunities in the industrial sector. Mechatronics and Industrial Automation at Cypress College provides students with fundamental knowledge in the design and operation of industrial automation systems. This program emphasizes electronics and computer technology. Upon completion, students will be prepared for employment as entry-level industrial automation technicians. 	Fall (8/26); Winter Session (1/2); Spring (1/27)		Automation, Technicians	
Sustainable Energy	Cypress College	The School of Career Technical Education	Certificate	Certificate	Cypress College	Offline	22	1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Cypress+College+Logo.jpg	46	1012	https://programmap.cypresscollege.edu/academics/interest-clusters/440d7c8e-d4b6-4ed8-ba45-c062e4722f66/programs/78c90df9-163b-3ea7-d60d-e40b6523f42b	This certificate program is designed for individuals pursuing careers in the sustainable energy industry. The sustainable energy program at Cypress College provides students with advanced practical training in topics such as solar photovoltaics and regulations in the renewable energy industry. Upon completion, students will be prepared for entry level positions the sustainable technologies industry. 	Fall (8/26); Winter Session (1/2); Spring (1/27)		sustainability, technicians	
UAV/UAS Advanced	Cypress College	The School of Career Technical Education	Certificate	Certificate	Cypress College	Offline	35	2 years	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Cypress+College+Logo.jpg	46	1610	https://programmap.cypresscollege.edu/academics/interest-clusters/440d7c8e-d4b6-4ed8-ba45-c062e4722f66/programs/bf6bdbd2-924e-9a36-3d9b-d063a283e257	This certificate program is designed for individuals pursuing careers that utilize Unmanned Aircraft Vehicle (UAVs) and Unmanned Aircraft Systems (UAS). The UAV/UAS Advanced Program at Cypress College provides students with the skills and training necessary to operate UAVs and UAS in accordance with Federal Aviation Administration (FAA) guidelines.	Fall (8/26); Winter Session (1/2); Spring (1/27)		Unmanned Systems, Operators	Rolling, Recommended: January 1
Technical Drafting	Golden West College	Career Education	Certificate	Certificate	Golden West College	Offline		6 months	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Golden+West+College+Logo.png	46		http://ce.goldenwestcollege.edu/career-education/computer-aided-drafting-design-program-cadd/	This specialty certificate program is designed for individuals pursuing careers in the industrial sector. Technical Drafting at Golden West College provides students with practical manual drafting and 2D and 3D software modeling skills. Upon completion, students will be prepared for entry-level positions as drafting technicians in a wide range of fields. 	Fall (8/26); Fall 2 (10/21); Winter Intersession (1/2); Spring (1/27); Spring 2 (3/30); Summer (6/8)		CAD/CAM; Machinists	
Computer Aided Design and Drafting	Golden West College	Career Education	Certificate	Certificate	Golden West College	Offline			https://cluster-data-sources.s3-us-west-1.amazonaws.com/Golden+West+College+Logo.png	46		http://ce.goldenwestcollege.edu/career-education/computer-aided-drafting-design-program-cadd/	This certificate program is designed for individuals pursuing careers in the industrial sector. Computer Aided Design and Drafting at Golden West College provides students with fundamental knowledge in digital drafting, project planning, and concept modeling. Upon completion, students will be prepared for entry level positions as CAD designers, operators, and technicians. 	Fall (8/26); Fall 2 (10/21); Winter Intersession (1/2); Spring (1/27); Spring 2 (3/30); Summer (6/8)		CAD/CAM, Machinists	
Engine Performance and Emission Specialist	Golden West College	Career Education	Certificate	Certificate	Golden West College	Offline		6 months	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Golden+West+College+Logo.png	46		http://ce.goldenwestcollege.edu/career-education/automotive-technology-program-auto/	This specialty certificate program is designed for students pursuing careers in the automotive industry. The Engine Performance and Emission Specialist program at Golden West College provides students with a fundamental understanding of diesel, hybrid, and electric technology. This program emphasizes alternative fuel technologies. Upon completion, students will be prepared for entry level positions as automotive technicians. 	Fall (8/26); Fall 2 (10/21); Winter Intersession (1/2); Spring (1/27); Spring 2 (3/30); Summer (6/8)		Automotive, Sustainability, Technician	
CNC Lathe Set Up and Operations	Santa Ana College		Certificate	Certificate	Santa Ana College	Offline	37	6 months-1 year	https://cluster-data-sources.s3-us-west-1.amazonaws.com/Santa+Ana+College+Logo.png	46	1702	https://www.sac.edu/AcademicProgs/HST/Manufacturing/Pages/cnc-lathe-cert.aspx	This certificate program is designed for individuals pursuing careers in the manufacturing sector. CNC Lathe Set Up and Operations at Santa Ana College	Fall (8/26); Spring Intersession (1/6); Spring (2/10)			
